ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
932368.CSI,20150319,1571.083,,,,1572.6951,-1.6121,-0.1025,22762333.28,27089034.11
932368.CSI,20150320,1571.8733,,,,1571.083,0.7903,0.0503,20034899.48,24407368.652
932368.CSI,20150323,1603.8162,,,,1571.8733,31.9429,2.0322,24464933.78,29666746.617
932368.CSI,20150324,1613.9719,,,,1603.8162,10.1557,0.6332,31216799.77,36714583.978
932368.CSI,20150325,1598.9888,,,,1613.9719,-14.9831,-0.9283,23922434.84,30637712.791
932368.CSI,20150326,1601.0132,,,,1598.9888,2.0244,0.1266,20143268.8,26281615.22
932368.CSI,20150327,1601.9618,,,,1601.0132,0.9486,0.0592,15750357.2,21031679.698
932368.CSI,20150330,1652.6804,,,,1601.9618,50.7186,3.166,25855623.67,33813644.071
932368.CSI,20150331,1638.8895,,,,1652.6804,-13.7909,-0.8345,27867879.79,35115014.851
932368.CSI,20150401,1657.8135,,,,1638.8895,18.924,1.1547,20007556.73,25920929.699
932368.CSI,20150402,1674.0126,,,,1657.8135,16.1991,0.9771,24273973.04,31392320.518
932368.CSI,20150403,1700.3608,,,,1674.0126,26.3482,1.574,24362941.2,31283580.676
932368.CSI,20150407,1735.6085,,,,1700.3608,35.2477,2.073,31966577.56,39890798.52
932368.CSI,20150408,1724.896,,,,1735.6085,-10.7125,-0.6172,29240797.57,37531419.015
932368.CSI,20150409,1691.2068,,,,1724.896,-33.6892,-1.9531,25743841.07,33565584.923
932368.CSI,20150410,1724.6517,,,,1691.2068,33.4449,1.9776,22261871.03,30029272.429
932368.CSI,20150413,1767.3975,,,,1724.6517,42.7458,2.4785,28832826.56,39029937.768
932368.CSI,20150414,1790.5915,,,,1767.3975,23.194,1.3123,30126036.81,38596108.486
932368.CSI,20150415,1751.009,,,,1790.5915,-39.5825,-2.2106,30414348.24,37613629.679
932368.CSI,20150416,1793.2872,,,,1751.009,42.2782,2.4145,25990174.31,33933486.641
932368.CSI,20150417,1841.3829,,,,1793.2872,48.0957,2.682,37621136.14,50671152.173
932368.CSI,20150420,1834.0966,,,,1841.3829,-7.2863,-0.3957,42080860.15,56581621.336
932368.CSI,20150421,1883.3521,,,,1834.0966,49.2555,2.6855,30684686.38,41342856.714
932368.CSI,20150422,1942.6418,,,,1883.3521,59.2897,3.1481,38578522.27,51684008.907
932368.CSI,20150423,1959.0059,,,,1942.6418,16.3641,0.8424,38223565.82,52173410.226
932368.CSI,20150424,1931.9573,,,,1959.0059,-27.0486,-1.3807,32954646.48,47039031.234
932368.CSI,20150427,1983.8486,,,,1931.9573,51.8913,2.6859,37026713.34,52221288.633
932368.CSI,20150428,1919.8129,,,,1983.8486,-64.0357,-3.2279,34888148.95,49679468.711
932368.CSI,20150429,1923.3196,,,,1919.8129,3.5067,0.1827,22091146.89,31932841.928
932368.CSI,20150430,1916.8771,,,,1923.3196,-6.4425,-0.335,25715600.57,35099162.428
932368.CSI,20150504,1994.0037,,,,1916.8771,77.1266,4.0236,29144445.98,38359817.425
932368.CSI,20150505,1879.7653,,,,1994.0037,-114.2384,-5.7291,39669662.37,45588528.363
932368.CSI,20150506,1821.9053,,,,1879.7653,-57.86,-3.078,26767325.96,33034018.207
932368.CSI,20150507,1761.8351,,,,1821.9053,-60.0702,-3.2971,20767781.2,23951446.787
932368.CSI,20150508,1802.8396,,,,1761.8351,41.0045,2.3274,18892456.75,23749583.784
932368.CSI,20150511,1856.8919,,,,1802.8396,54.0523,2.9982,23759798.91,32466815.727
932368.CSI,20150512,1891.0001,,,,1856.8919,34.1082,1.8368,24739282.12,34011874.167
932368.CSI,20150513,1865.1919,,,,1891.0001,-25.8082,-1.3648,23003774.2,32353661.39
932368.CSI,20150514,1857.8306,,,,1865.1919,-7.3613,-0.3947,19766293.88,27041121.395
932368.CSI,20150515,1812.7802,,,,1857.8306,-45.0504,-2.4249,18588432.09,25979313.039
932368.CSI,20150518,1794.9868,,,,1812.7802,-17.7934,-0.9816,16110559.02,23228430.994
932368.CSI,20150519,1857.1207,,,,1794.9868,62.1339,3.4615,19700469.77,29201727.703
932368.CSI,20150520,1873.9544,,,,1857.1207,16.8337,0.9064,25225068.14,38318761.683
932368.CSI,20150521,1905.6104,,,,1873.9544,31.656,1.6893,21844172.72,33999045.274
932368.CSI,20150522,1963.6784,,,,1905.6104,58.068,3.0472,32502633.57,48689315.864
932368.CSI,20150525,2026.9088,,,,1963.6784,63.2304,3.22,33247039.08,49612322.998
932368.CSI,20150526,2062.5098,,,,2026.9088,35.601,1.7564,37046292.0,58460587.06
932368.CSI,20150527,2080.0082,,,,2062.5098,17.4984,0.8484,37286199.89,57488184.28
932368.CSI,20150528,1936.6111,,,,2080.0082,-143.3971,-6.8941,41308382.5,63394958.494
932368.CSI,20150529,1942.761,,,,1936.6111,6.1499,0.3176,30192641.52,46182031.151
932368.CSI,20150601,2063.6726,,,,1942.761,120.9116,6.2237,29566663.82,48249238.077
932368.CSI,20150602,2107.7112,,,,2063.6726,44.0386,2.134,31413708.42,52893762.291
932368.CSI,20150603,2094.3311,,,,2107.7112,-13.3801,-0.6348,31511819.49,53760666.664
932368.CSI,20150604,2109.8087,,,,2094.3311,15.4776,0.739,33340168.83,54251790.158
932368.CSI,20150605,2164.549,,,,2109.8087,54.7403,2.5946,44308607.8,72220544.592
932368.CSI,20150608,2200.0509,,,,2164.549,35.5019,1.6402,45888306.89,74046402.238
932368.CSI,20150609,2224.4953,,,,2200.0509,24.4444,1.1111,38726662.86,68108451.301
932368.CSI,20150610,2212.8536,,,,2224.4953,-11.6417,-0.5233,37171842.34,63500274.752
932368.CSI,20150611,2215.6378,,,,2212.8536,2.7842,0.1258,33594279.51,54745853.475
932368.CSI,20150612,2265.2313,,,,2215.6378,49.5935,2.2383,42453220.79,67339347.17
932368.CSI,20150615,2239.6885,,,,2265.2313,-25.5428,-1.1276,70979072.63,100494716.797
932368.CSI,20150616,2160.3427,,,,2239.6885,-79.3458,-3.5427,53695827.15,77757647.369
932368.CSI,20150617,2229.4438,,,,2160.3427,69.1011,3.1986,51377573.77,71404454.54
932368.CSI,20150618,2176.2662,,,,2229.4438,-53.1776,-2.3852,57580972.36,79979330.828
932368.CSI,20150619,2046.6954,,,,2176.2662,-129.5708,-5.9538,47407893.0,67467882.845
932368.CSI,20150623,2134.5123,,,,2046.6954,87.8169,4.2907,51784519.96,73980101.48
932368.CSI,20150624,2217.8652,,,,2134.5123,83.3529,3.905,63921603.14,84733998.766
932368.CSI,20150625,2164.0138,,,,2217.8652,-53.8514,-2.4281,66345980.76,89901361.529
932368.CSI,20150626,2012.7149,,,,2164.0138,-151.2989,-6.9916,59051861.9,75516767.849
932368.CSI,20150629,2018.1423,,,,2012.7149,5.4274,0.2697,74983372.92,94768627.729
932368.CSI,20150630,2119.414,,,,2018.1423,101.2717,5.0181,60215291.99,87955630.661
932368.CSI,20150701,2013.8012,,,,2119.414,-105.6128,-4.9831,53895576.18,79218593.004
932368.CSI,20150702,1912.4072,,,,2013.8012,-101.394,-5.035,46554543.26,63229547.767
932368.CSI,20150703,1782.376,,,,1912.4072,-130.0312,-6.7993,46251982.73,58374987.199
932368.CSI,20150706,1819.5336,,,,1782.376,37.1576,2.0847,65323522.14,79359260.917
932368.CSI,20150707,1791.343,,,,1819.5336,-28.1906,-1.5493,64140531.49,72703047.157
932368.CSI,20150708,1681.3783,,,,1791.343,-109.9647,-6.1387,63045023.67,69586707.252
932368.CSI,20150709,1809.4577,,,,1681.3783,128.0794,7.6175,53879288.98,60755175.546
932368.CSI,20150710,1938.7874,,,,1809.4577,129.3297,7.1474,52185791.07,68446380.351
932368.CSI,20150713,2004.1195,,,,1938.7874,65.3321,3.3697,63002449.57,89189783.246
932368.CSI,20150714,1912.2516,,,,2004.1195,-91.8679,-4.584,55820255.7,78556430.322
932368.CSI,20150715,1829.7178,,,,1912.2516,-82.5338,-4.3161,39532918.5,54325686.566
932368.CSI,20150716,1853.8255,,,,1829.7178,24.1077,1.3176,32385814.89,44220342.144
932368.CSI,20150717,1912.2317,,,,1853.8255,58.4062,3.1506,35397148.76,50156777.25
932368.CSI,20150720,1895.8868,,,,1912.2317,-16.3449,-0.8548,33801999.49,49415366.592
932368.CSI,20150721,1909.7669,,,,1895.8868,13.8801,0.7321,33248053.52,45335200.356
932368.CSI,20150722,1902.1053,,,,1909.7669,-7.6616,-0.4012,35124905.88,47106008.591
932368.CSI,20150723,1939.617,,,,1902.1053,37.5117,1.9721,42021213.78,53735497.568
932368.CSI,20150724,1907.5263,,,,1939.617,-32.0907,-1.6545,44742310.22,58806413.621
932368.CSI,20150727,1756.3495,,,,1907.5263,-151.1768,-7.9253,38114251.18,48998255.173
932368.CSI,20150728,1759.9036,,,,1756.3495,3.5541,0.2024,40326223.53,49331273.661
932368.CSI,20150729,1821.2185,,,,1759.9036,61.3149,3.484,28463039.15,36311249.732
932368.CSI,20150730,1759.8049,,,,1821.2185,-61.4136,-3.3721,28189671.54,35883205.544
932368.CSI,20150731,1770.3525,,,,1759.8049,10.5476,0.5994,22451761.17,28694224.596
932368.CSI,20150803,1801.3984,,,,1770.3525,31.0459,1.7537,27685968.2,35099660.544
932368.CSI,20150804,1842.837,,,,1801.3984,41.4386,2.3004,26218817.93,33752559.153
932368.CSI,20150805,1808.979,,,,1842.837,-33.858,-1.8373,22598964.49,30309418.44
932368.CSI,20150806,1791.3536,,,,1808.979,-17.6254,-0.9743,14305210.48,19734197.237
932368.CSI,20150807,1818.3419,,,,1791.3536,26.9883,1.5066,18685421.25,25415075.826
932368.CSI,20150810,1903.6634,,,,1818.3419,85.3215,4.6923,35326506.63,44792737.801
932368.CSI,20150811,1900.6629,,,,1903.6634,-3.0005,-0.1576,42664835.25,54085561.033
932368.CSI,20150812,1888.4506,,,,1900.6629,-12.2123,-0.6425,34664439.2,43892751.009
932368.CSI,20150813,1913.7222,,,,1888.4506,25.2716,1.3382,31362787.4,38591325.83
932368.CSI,20150814,1904.4617,,,,1913.7222,-9.2605,-0.4839,32713807.61,40417384.815
932368.CSI,20150817,1917.2988,,,,1904.4617,12.8371,0.6741,34312251.41,41336111.537
932368.CSI,20150818,1784.3169,,,,1917.2988,-132.9819,-6.9359,36679906.4,44894407.857
932368.CSI,20150819,1818.8026,,,,1784.3169,34.4857,1.9327,35008695.14,38540079.343
932368.CSI,20150820,1765.7877,,,,1818.8026,-53.0149,-2.9148,31739836.07,36123599.685
932368.CSI,20150821,1690.8536,,,,1765.7877,-74.9341,-4.2437,29127502.18,32743439.279
932368.CSI,20150824,1550.9584,,,,1690.8536,-139.8952,-8.2736,29894772.94,31740420.849
932368.CSI,20150825,1452.1843,,,,1550.9584,-98.7741,-6.3686,32347166.38,33216683.884
932368.CSI,20150826,1444.9404,,,,1452.1843,-7.2439,-0.4988,37617927.84,36258051.417
932368.CSI,20150827,1500.1696,,,,1444.9404,55.2292,3.8222,29238764.34,29420707.52
932368.CSI,20150828,1571.8965,,,,1500.1696,71.7269,4.7813,45536606.02,40151134.558
932368.CSI,20150831,1574.8706,,,,1571.8965,2.9741,0.1892,37661244.64,34777073.234
932368.CSI,20150901,1568.8964,,,,1574.8706,-5.9742,-0.3793,41643444.08,37971710.285
932368.CSI,20150902,1589.4193,,,,1568.8964,20.5229,1.3081,41836226.64,41279416.345
932368.CSI,20150907,1529.4943,,,,1589.4193,-59.925,-3.7702,26747671.12,27180788.757
932368.CSI,20150908,1555.5724,,,,1529.4943,26.0781,1.705,19412624.17,19375639.899
932368.CSI,20150909,1579.7722,,,,1555.5724,24.1998,1.5557,28417403.95,30720269.719
932368.CSI,20150910,1551.8029,,,,1579.7722,-27.9693,-1.7705,18951855.18,18527976.756
932368.CSI,20150911,1540.5953,,,,1551.8029,-11.2076,-0.7222,13723194.28,14392464.061
932368.CSI,20150914,1501.0274,,,,1540.5953,-39.5679,-2.5684,21783713.72,24265861.046
932368.CSI,20150915,1432.9308,,,,1501.0274,-68.0966,-4.5367,16306721.47,17885143.877
932368.CSI,20150916,1519.717,,,,1432.9308,86.7862,6.0566,17636873.95,19434288.637
932368.CSI,20150917,1474.212,,,,1519.717,-45.505,-2.9943,20356833.1,22690720.554
932368.CSI,20150918,1479.6975,,,,1474.212,5.4855,0.3721,13011913.33,14592378.616
932368.CSI,20150921,1505.9759,,,,1479.6975,26.2784,1.7759,13212662.56,16170514.345
932368.CSI,20150922,1522.3923,,,,1505.9759,16.4164,1.0901,16021597.96,19090330.723
932368.CSI,20150923,1481.1979,,,,1522.3923,-41.1944,-2.7059,12557075.67,12688328.997
932368.CSI,20150924,1491.8648,,,,1481.1979,10.6669,0.7202,9118844.19,9551306.768
932368.CSI,20150925,1460.0277,,,,1491.8648,-31.8371,-2.134,10777074.11,11141699.009
932368.CSI,20150928,1466.0213,,,,1460.0277,5.9936,0.4105,6819086.74,7226592.263
932368.CSI,20150929,1434.1942,,,,1466.0213,-31.8271,-2.171,8143897.37,9146553.248
932368.CSI,20150930,1442.7354,,,,1434.1942,8.5412,0.5955,8020918.3,11468511.398
932368.CSI,20151008,1492.8418,,,,1442.7354,50.1064,3.473,13890967.61,18651075.795
932368.CSI,20151009,1505.2135,,,,1492.8418,12.3717,0.8287,12897243.62,16609638.952
932368.CSI,20151012,1561.411,,,,1505.2135,56.1975,3.7335,24294793.81,31435271.406
932368.CSI,20151013,1559.9296,,,,1561.411,-1.4814,-0.0949,17511123.33,21875547.226
932368.CSI,20151014,1536.1575,,,,1559.9296,-23.7721,-1.5239,16024014.25,19504868.193
932368.CSI,20151015,1571.0828,,,,1536.1575,34.9253,2.2735,18622327.94,23971547.023
932368.CSI,20151016,1597.5988,,,,1571.0828,26.516,1.6878,24266762.16,31802882.375
932368.CSI,20151019,1595.5361,,,,1597.5988,-2.0627,-0.1291,23650267.73,30854274.369
932368.CSI,20151020,1608.7209,,,,1595.5361,13.1848,0.8264,20335660.36,27269910.653
932368.CSI,20151021,1543.5029,,,,1608.7209,-65.218,-4.054,26449700.94,33650736.101
932368.CSI,20151022,1580.4391,,,,1543.5029,36.9362,2.393,20338724.48,27418533.518
932368.CSI,20151023,1597.7776,,,,1580.4391,17.3385,1.0971,22188495.46,29800953.138
932368.CSI,20151026,1599.2247,,,,1597.7776,1.4471,0.0906,21194311.31,28605428.126
932368.CSI,20151027,1592.3673,,,,1599.2247,-6.8574,-0.4288,18608387.0,27130867.834
932368.CSI,20151028,1569.688,,,,1592.3673,-22.6793,-1.4243,18192445.94,26371541.949
932368.CSI,20151029,1575.4322,,,,1569.688,5.7442,0.3659,13765381.19,19708662.907
932368.CSI,20151030,1569.3953,,,,1575.4322,-6.0369,-0.3832,15771876.06,23519459.093
932368.CSI,20151102,1547.2658,,,,1569.3953,-22.1295,-1.4101,14275258.64,19933904.267
932368.CSI,20151103,1543.4328,,,,1547.2658,-3.833,-0.2477,10803572.0,15120148.584
932368.CSI,20151104,1605.9008,,,,1543.4328,62.468,4.0473,20746985.54,30022879.827
932368.CSI,20151105,1647.4482,,,,1605.9008,41.5474,2.5872,35640440.09,48867760.94
932368.CSI,20151106,1668.5323,,,,1647.4482,21.0841,1.2798,24522565.93,34446214.613
932368.CSI,20151109,1697.2302,,,,1668.5323,28.6979,1.7199,30649643.84,43555549.544
932368.CSI,20151110,1687.0815,,,,1697.2302,-10.1487,-0.598,22887433.09,32112710.836
932368.CSI,20151111,1683.1451,,,,1687.0815,-3.9364,-0.2333,20428930.32,25801224.917
932368.CSI,20151112,1668.0655,,,,1683.1451,-15.0796,-0.8959,20768088.29,28491214.944
932368.CSI,20151113,1651.7146,,,,1668.0655,-16.3509,-0.9802,19912141.38,25593824.543
932368.CSI,20151116,1642.4606,,,,1651.7146,-9.254,-0.5603,21743213.13,28118859.942
932368.CSI,20151117,1646.6588,,,,1642.4606,4.1982,0.2556,24644251.41,35317256.628
932368.CSI,20151118,1624.5892,,,,1646.6588,-22.0696,-1.3403,16464532.09,22790119.242
932368.CSI,20151119,1642.0682,,,,1624.5892,17.479,1.0759,14186655.54,19602133.557
932368.CSI,20151120,1637.7245,,,,1642.0682,-4.3437,-0.2645,17693939.78,22739794.611
932368.CSI,20151123,1624.1258,,,,1637.7245,-13.5987,-0.8303,21223054.11,25005683.318
932368.CSI,20151124,1619.4056,,,,1624.1258,-4.7202,-0.2906,16654350.44,20212402.236
932368.CSI,20151125,1631.7157,,,,1619.4056,12.3101,0.7602,18488683.01,25316664.965
932368.CSI,20151126,1627.1251,,,,1631.7157,-4.5906,-0.2813,19604708.68,26230378.012
932368.CSI,20151127,1540.4693,,,,1627.1251,-86.6558,-5.3257,21898678.36,27899379.598
932368.CSI,20151130,1538.2892,,,,1540.4693,-2.1801,-0.1415,17527288.68,22424847.836
932368.CSI,20151201,1556.337,,,,1538.2892,18.0478,1.1732,14192567.97,18339887.612
932368.CSI,20151202,1617.7422,,,,1556.337,61.4052,3.9455,21587170.35,30191509.319
932368.CSI,20151203,1619.3951,,,,1617.7422,1.6529,0.1022,17067795.45,24511965.13
932368.CSI,20151204,1596.3213,,,,1619.3951,-23.0738,-1.4248,15620385.15,21553431.384
932368.CSI,20151207,1598.0431,,,,1596.3213,1.7218,0.1079,12371457.58,17165431.177
932368.CSI,20151208,1566.9494,,,,1598.0431,-31.0937,-1.9457,14732281.32,18594404.639
932368.CSI,20151209,1567.8768,,,,1566.9494,0.9274,0.0592,10837566.3,14550420.832
932368.CSI,20151210,1562.5905,,,,1567.8768,-5.2863,-0.3372,11773512.15,18669856.545
932368.CSI,20151211,1556.8189,,,,1562.5905,-5.7716,-0.3694,10491157.94,14794092.749
932368.CSI,20151214,1596.1694,,,,1556.8189,39.3505,2.5276,13346847.23,14120671.062
932368.CSI,20151215,1585.7079,,,,1596.1694,-10.4615,-0.6554,12039221.38,13091112.727
932368.CSI,20151216,1582.7945,,,,1585.7079,-2.9134,-0.1837,13503866.23,13364595.77
932368.CSI,20151217,1611.1634,,,,1582.7945,28.3689,1.7923,21476891.44,19609650.585
932368.CSI,20151218,1623.7137,,,,1611.1634,12.5503,0.779,22453306.17,22087699.484
932368.CSI,20151221,1678.6535,,,,1623.7137,54.9398,3.3836,26930993.75,32004458.496
932368.CSI,20151222,1680.5895,,,,1678.6535,1.936,0.1153,23578229.23,31676495.607
932368.CSI,20151223,1674.9849,,,,1680.5895,-5.6046,-0.3335,20831306.42,25504334.021
932368.CSI,20151224,1651.5712,,,,1674.9849,-23.4137,-1.3978,15954141.15,18903223.905
932368.CSI,20151225,1653.3974,,,,1651.5712,1.8262,0.1106,10699759.14,12205221.42
932368.CSI,20151228,1613.9684,,,,1653.3974,-39.429,-2.3847,15698246.1,17509717.531
932368.CSI,20151229,1632.1945,,,,1613.9684,18.2261,1.1293,11329557.36,12455720.262
932368.CSI,20151230,1627.7008,,,,1632.1945,-4.4937,-0.2753,11056682.62,11848559.737
932368.CSI,20151231,1611.9824,,,,1627.7008,-15.7184,-0.9657,10478221.55,10921208.684
932368.CSI,20160104,1505.3787,,,,1611.9824,-106.6037,-6.6132,12694139.56,12531946.674
932368.CSI,20160105,1508.6535,,,,1505.3787,3.2748,0.2175,18042768.84,16997271.814
932368.CSI,20160106,1548.4647,,,,1508.6535,39.8112,2.6389,19737869.59,15626187.0
932368.CSI,20160107,1450.557,,,,1548.4647,-97.9077,-6.3229,5578508.81,4486007.413
932368.CSI,20160108,1494.6844,,,,1450.557,44.1274,3.0421,22465684.93,19027150.801
932368.CSI,20160111,1436.1706,,,,1494.6844,-58.5138,-3.9148,23279165.17,18604234.904
932368.CSI,20160112,1440.5546,,,,1436.1706,4.384,0.3053,15081444.55,12059631.5
932368.CSI,20160113,1416.1829,,,,1440.5546,-24.3717,-1.6918,14462839.45,11390539.68
932368.CSI,20160114,1435.1356,,,,1416.1829,18.9527,1.3383,15453016.45,12453227.248
932368.CSI,20160115,1366.147,,,,1435.1356,-68.9886,-4.8071,14879435.42,11480107.166
932368.CSI,20160118,1368.4374,,,,1366.147,2.2904,0.1677,11445967.23,8674661.545
932368.CSI,20160119,1408.8212,,,,1368.4374,40.3838,2.9511,13265655.92,10954959.481
932368.CSI,20160120,1410.5409,,,,1408.8212,1.7197,0.1221,15092830.61,12174777.606
932368.CSI,20160121,1364.7316,,,,1410.5409,-45.8093,-3.2476,12539303.17,10216397.461
932368.CSI,20160122,1379.3559,,,,1364.7316,14.6243,1.0716,10052757.44,8044002.427
932368.CSI,20160125,1383.6554,,,,1379.3559,4.2995,0.3117,9804172.56,7328908.732
932368.CSI,20160126,1304.0106,,,,1383.6554,-79.6448,-5.7561,13942923.09,11142563.674
932368.CSI,20160127,1291.1651,,,,1304.0106,-12.8455,-0.9851,14093852.7,10820312.436
932368.CSI,20160128,1254.775,,,,1291.1651,-36.3901,-2.8184,10532411.2,7684295.552
932368.CSI,20160129,1286.5048,,,,1254.775,31.7298,2.5287,12206349.17,9093709.388
932368.CSI,20160201,1267.6097,,,,1286.5048,-18.8951,-1.4687,8975588.9,6772968.221
932368.CSI,20160202,1291.0033,,,,1267.6097,23.3936,1.8455,8818328.05,6931399.334
932368.CSI,20160203,1288.1075,,,,1291.0033,-2.8958,-0.2243,8027421.43,5860907.309
932368.CSI,20160204,1303.5543,,,,1288.1075,15.4468,1.1992,9824934.52,7497475.261
932368.CSI,20160205,1300.199,,,,1303.5543,-3.3553,-0.2574,8395568.13,6117672.147
932368.CSI,20160215,1291.1518,,,,1300.199,-9.0472,-0.6958,7121989.45,5582015.255
932368.CSI,20160216,1327.2738,,,,1291.1518,36.122,2.7977,11024776.4,8601326.35
932368.CSI,20160217,1336.6424,,,,1327.2738,9.3686,0.7059,11225691.39,9035506.835
932368.CSI,20160218,1332.8946,,,,1336.6424,-3.7478,-0.2804,12297923.32,9571711.821
932368.CSI,20160219,1326.2556,,,,1332.8946,-6.639,-0.4981,7517121.57,6023983.129
932368.CSI,20160222,1352.9205,,,,1326.2556,26.6649,2.0105,14108059.49,9625335.317
932368.CSI,20160223,1347.2985,,,,1352.9205,-5.622,-0.4155,11990683.92,8764417.101
932368.CSI,20160224,1363.3025,,,,1347.2985,16.004,1.1879,12463518.47,9276771.85
932368.CSI,20160225,1281.3693,,,,1363.3025,-81.9332,-6.0099,14950768.68,11046150.864
932368.CSI,20160226,1300.9685,,,,1281.3693,19.5992,1.5296,11255841.08,7654737.138
932368.CSI,20160229,1269.1441,,,,1300.9685,-31.8244,-2.4462,13344724.94,9016820.01
932368.CSI,20160301,1286.4646,,,,1269.1441,17.3205,1.3647,10508776.07,7210683.462
932368.CSI,20160302,1333.1519,,,,1286.4646,46.6873,3.6291,16567053.82,11597091.348
932368.CSI,20160303,1335.8519,,,,1333.1519,2.7,0.2025,14685659.35,10707537.923
932368.CSI,20160304,1348.844,,,,1335.8519,12.9921,0.9726,20382264.64,14652599.079
932368.CSI,20160307,1356.4368,,,,1348.844,7.5928,0.5629,12939668.77,9142571.797
932368.CSI,20160308,1354.708,,,,1356.4368,-1.7288,-0.1275,12197787.88,8756571.395
932368.CSI,20160309,1336.919,,,,1354.708,-17.789,-1.3131,11570566.79,8056302.216
932368.CSI,20160310,1319.4713,,,,1336.919,-17.4477,-1.3051,6911129.97,5469648.278
932368.CSI,20160311,1321.0167,,,,1319.4713,1.5454,0.1171,6844517.79,5477231.687
932368.CSI,20160314,1346.0889,,,,1321.0167,25.0722,1.8979,9451124.14,9117054.994
932368.CSI,20160315,1359.0464,,,,1346.0889,12.9575,0.9626,8382633.86,7836861.613
932368.CSI,20160316,1361.5679,,,,1359.0464,2.5215,0.1855,9797930.07,8713569.364
932368.CSI,20160317,1373.8755,,,,1361.5679,12.3076,0.9039,9432562.22,8879889.375
932368.CSI,20160318,1386.8516,,,,1373.8755,12.9761,0.9445,15358249.18,14047847.638
932368.CSI,20160321,1408.7059,,,,1386.8516,21.8543,1.5758,16783705.37,16133276.523
932368.CSI,20160322,1404.4054,,,,1408.7059,-4.3005,-0.3053,11366934.26,11472220.966
932368.CSI,20160323,1399.8316,,,,1404.4054,-4.5738,-0.3257,9751695.94,8943553.498
932368.CSI,20160324,1379.7864,,,,1399.8316,-20.0452,-1.432,9664960.64,9374433.181
932368.CSI,20160325,1387.5743,,,,1379.7864,7.7879,0.5644,6794560.56,6816601.617
932368.CSI,20160328,1387.4251,,,,1387.5743,-0.1492,-0.0108,9319101.26,10124049.299
932368.CSI,20160329,1374.5994,,,,1387.4251,-12.8257,-0.9244,8073863.85,7789979.71
932368.CSI,20160330,1406.1796,,,,1374.5994,31.5802,2.2974,10148270.14,9718532.044
932368.CSI,20160331,1411.5836,,,,1406.1796,5.404,0.3843,12322295.1,11086519.76
932368.CSI,20160401,1423.6315,,,,1411.5836,12.0479,0.8535,11813445.99,10327561.9
932368.CSI,20160405,1439.9859,,,,1423.6315,16.3544,1.1488,13604330.35,12690361.704
932368.CSI,20160406,1435.1799,,,,1439.9859,-4.806,-0.3338,10629870.9,10335236.994
932368.CSI,20160407,1416.0525,,,,1435.1799,-19.1274,-1.3328,9799964.36,9830715.081
932368.CSI,20160408,1403.1698,,,,1416.0525,-12.8827,-0.9098,8800068.18,8788560.61
932368.CSI,20160411,1417.6496,,,,1403.1698,14.4798,1.0319,11316305.28,12196969.401
932368.CSI,20160412,1407.0326,,,,1417.6496,-10.617,-0.7489,8816297.73,8592187.589
932368.CSI,20160413,1426.6932,,,,1407.0326,19.6606,1.3973,17357036.68,15910882.688
932368.CSI,20160414,1433.8139,,,,1426.6932,7.1207,0.4991,10043784.59,9351552.816
932368.CSI,20160415,1427.0034,,,,1433.8139,-6.8105,-0.475,7938639.61,7740613.926
932368.CSI,20160418,1411.8183,,,,1427.0034,-15.1851,-1.0641,8239680.98,7728367.033
932368.CSI,20160419,1416.2108,,,,1411.8183,4.3925,0.3111,7515463.06,7326171.692
932368.CSI,20160420,1391.7576,,,,1416.2108,-24.4532,-1.7267,13191119.24,12092817.184
932368.CSI,20160421,1376.3687,,,,1391.7576,-15.3889,-1.1057,7196905.51,6488999.193
932368.CSI,20160422,1381.5783,,,,1376.3687,5.2096,0.3785,5852427.75,5913289.615
932368.CSI,20160425,1379.1151,,,,1381.5783,-2.4632,-0.1783,5839224.06,6052090.38
932368.CSI,20160426,1385.389,,,,1379.1151,6.2739,0.4549,5147340.98,5380754.732
932368.CSI,20160427,1385.9696,,,,1385.389,0.5806,0.0419,6830694.29,7134423.122
932368.CSI,20160428,1380.2618,,,,1385.9696,-5.7078,-0.4118,6837295.02,7154106.974
932368.CSI,20160429,1376.6574,,,,1380.2618,-3.6044,-0.2611,6685056.77,8480811.323
932368.CSI,20160503,1400.8761,,,,1376.6574,24.2187,1.7592,9811778.17,11995734.495
932368.CSI,20160504,1416.2746,,,,1400.8761,15.3985,1.0992,11201043.67,11378272.176
932368.CSI,20160505,1423.692,,,,1416.2746,7.4174,0.5237,9657244.13,9616902.188
932368.CSI,20160506,1396.9078,,,,1423.692,-26.7842,-1.8813,11438882.45,11834590.805
932368.CSI,20160509,1373.6301,,,,1396.9078,-23.2777,-1.6664,9712532.33,9596507.047
932368.CSI,20160510,1380.0179,,,,1373.6301,6.3878,0.465,7971212.09,8808140.032
932368.CSI,20160511,1404.0645,,,,1380.0179,24.0466,1.7425,10625356.11,12231066.86
932368.CSI,20160512,1411.2304,,,,1404.0645,7.1659,0.5104,10220979.07,10139853.507
932368.CSI,20160513,1396.7588,,,,1411.2304,-14.4716,-1.0255,6976272.39,7475394.081
932368.CSI,20160516,1406.0929,,,,1396.7588,9.3341,0.6683,6999455.24,7477332.004
932368.CSI,20160517,1392.2848,,,,1406.0929,-13.8081,-0.982,6926688.91,6967708.143
932368.CSI,20160518,1381.4224,,,,1392.2848,-10.8624,-0.7802,7841748.57,7751573.38
