date,ts_code,name,action,price,shares,amount,commission,reason,category
2018-06-29,002601.SZ,龙佰集团,buy,12.943,9900,128135.01,128.14,新买入，评分85(🔥 大胆攒股)，股息率8.12%，目标权重9.6%,周期龙头红利
2018-06-29,601288.SH,农业银行,buy,3.443,14900,51307.26,51.31,新买入，评分60(👀 观察等待)，股息率5.18%，目标权重3.8%,周期龙头红利
2018-06-29,600019.SH,宝钢股份,buy,7.798,11000,85775.69,85.78,新买入，评分77(✅ 积极布局)，股息率5.78%，目标权重6.4%,周期龙头红利
2018-06-29,601328.SH,交通银行,buy,5.746,7400,42518.48,42.52,新买入，评分54(👀 观察等待)，股息率4.73%，目标权重3.2%,周期龙头红利
2018-06-29,600026.SH,中远海能,buy,4.244,10100,42866.82,42.87,新买入，评分52(👀 观察等待)，股息率4.48%，目标权重3.2%,周期龙头红利
2018-06-29,511880.SH,银华日利,buy,112.164,400,44865.73,44.87,闲置现金扫入,现金管理
2018-09-28,600795.SH,国电电力,sell,2.547,16300,41523.43,83.05,清仓，评分31(🚫 回避)，低于观察阈值，当前权重3.1%,周期龙头红利
2018-09-28,000876.SZ,新希望,sell,6.124,20400,124926.95,249.85,清仓，评分27(🚫 回避)，低于观察阈值，当前权重9.2%,周期龙头红利
2018-09-28,600066.SH,宇通客车,sell,14.655,4400,64483.45,128.97,清仓，评分32(🚫 回避)，低于观察阈值，当前权重4.8%,周期龙头红利
2018-09-28,600900.SH,长江电力,sell,16.364,4300,70363.57,140.73,清仓，评分51(👀 观察等待)，低于观察阈值，当前权重5.2%,周期龙头红利
2018-09-28,600023.SH,浙能电力,sell,5.075,13100,66481.45,132.96,清仓，评分32(🚫 回避)，低于观察阈值，当前权重4.9%,周期龙头红利
2018-09-28,600026.SH,中远海能,sell,4.446,10100,44900.06,89.8,清仓，评分21(🚫 回避)，低于观察阈值，当前权重3.3%,周期龙头红利
2018-09-28,600188.SH,兖矿能源,buy,11.532,3500,40360.32,40.36,新买入，评分51(👀 观察等待)，股息率4.17%，目标权重3.0%,周期龙头红利
2018-09-28,000338.SZ,潍柴动力,buy,8.559,4700,40225.19,40.23,新买入，评分58(👀 观察等待)，股息率4.68%，目标权重3.0%,周期龙头红利
2018-09-28,601088.SH,中国神华,buy,20.41,2000,40820.78,40.82,新买入，评分52(👀 观察等待)，股息率4.46%，目标权重3.0%,周期龙头红利
2018-09-28,000157.SZ,中联重科,buy,3.744,21800,81613.53,81.61,新买入，评分66(✅ 积极布局)，股息率5.35%，目标权重6.1%,周期龙头红利
2018-09-28,600104.SH,上汽集团,buy,33.313,2400,79951.87,79.95,新买入，评分66(✅ 积极布局)，股息率5.50%，目标权重6.1%,周期龙头红利
2018-09-28,601818.SH,光大银行,buy,3.914,10400,40704.66,40.7,新买入，评分54(👀 观察等待)，股息率4.63%，目标权重3.0%,周期龙头红利
2018-09-28,511880.SH,银华日利,buy,113.114,1000,113114.39,113.11,闲置现金扫入,现金管理
2018-12-28,601088.SH,中国神华,sell,17.942,2000,35884.08,71.77,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重2.9%,周期龙头红利
2018-12-28,601006.SH,大秦铁路,sell,8.222,4500,36997.97,74.0,减仓，评分77(✅ 积极布局)，权重7.0%→3.9%,周期龙头红利
2018-12-28,601988.SH,中国银行,sell,3.606,11800,42555.4,85.11,清仓，评分54(👀 观察等待)，低于观察阈值，当前权重3.5%,周期龙头红利
